Frequency: Avg: 3971.2, Core 0: 3955.5, Core 1: 3943.4, Core 2: 3996.3, Core 3: 3989.7, Temp: PackageId0,0: 89.0, Core0,0: 73.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 73.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 75.0, Core 3: 20.0, Power: package-0,0: 14.4, core,0: 11.5, uncore,0: 0, dram,0: 0.4, psys,0: 16.5, 
Frequency: Avg: 3623.0, Core 0: 3623.0, Core 1: 3623.0, Core 2: 3623.0, Core 3: 3622.9, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 85.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 85.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 17.0, uncore,0: 0, dram,0: 0.2, psys,0: 21.4, 
Frequency: Avg: 3620.5, Core 0: 3620.5, Core 1: 3620.5, Core 2: 3620.5, Core 3: 3620.6, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 18.1, uncore,0: 0, dram,0: 0.4, psys,0: 29.9, 
Frequency: Avg: 3625.7, Core 0: 3625.7, Core 1: 3625.7, Core 2: 3625.7, Core 3: 3625.7, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 18.3, uncore,0: 0, dram,0: 0.3, psys,0: 27.8, 
Frequency: Avg: 3770.9, Core 0: 3830.4, Core 1: 3732.9, Core 2: 3810.0, Core 3: 3710.4, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 58.8, Core 0: 100.0, Core 1: 80.0, Core 2: 33.3, Core 3: 0.0, Power: package-0,0: 23.4, core,0: 21.9, uncore,0: 0, dram,0: 0.3, psys,0: 34.8, 
Frequency: Avg: 3649.1, Core 0: 3649.6, Core 1: 3649.7, Core 2: 3648.5, Core 3: 3648.5, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 17.8, uncore,0: 0, dram,0: 0.3, psys,0: 33.7, 
Frequency: Avg: 3605.4, Core 0: 3605.4, Core 1: 3605.4, Core 2: 3605.4, Core 3: 3605.4, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.1, core,0: 18.4, uncore,0: 0, dram,0: 0.3, psys,0: 36.2, 
Frequency: Avg: 3624.1, Core 0: 3624.1, Core 1: 3624.1, Core 2: 3624.1, Core 3: 3624.1, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.9, core,0: 16.9, uncore,0: 1.3, dram,0: 0.8, psys,0: 35.9, 
Frequency: Avg: 3591.7, Core 0: 3590.7, Core 1: 3591.4, Core 2: 3592.0, Core 3: 3592.6, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 37.0, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.9, core,0: 18.2, uncore,0: 0, dram,0: 0.4, psys,0: 39.0, 
Frequency: Avg: 3644.8, Core 0: 3644.8, Core 1: 3644.8, Core 2: 3644.8, Core 3: 3644.8, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.9, core,0: 19.1, uncore,0: 0, dram,0: 0.3, psys,0: 34.1, 
Frequency: Avg: 3707.7, Core 0: 3707.7, Core 1: 3707.7, Core 2: 3707.7, Core 3: 3707.7, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.4, core,0: 19.0, uncore,0: 0, dram,0: 0.3, psys,0: 35.3, 
Frequency: Avg: 3694.1, Core 0: 3694.1, Core 1: 3694.1, Core 2: 3618.4, Core 3: 3619.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 36.1, 
Frequency: Avg: 3696.2, Core 0: 3695.2, Core 1: 3695.2, Core 2: 3697.3, Core 3: 3697.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.8, core,0: 18.2, uncore,0: 0, dram,0: 0.3, psys,0: 38.7, 
Frequency: Avg: 3701.2, Core 0: 3695.5, Core 1: 3699.8, Core 2: 3704.0, Core 3: 3705.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.6, core,0: 20.2, uncore,0: 0, dram,0: 0.3, psys,0: 36.2, 
Frequency: Avg: 3626.8, Core 0: 3626.9, Core 1: 3626.8, Core 2: 3626.8, Core 3: 3626.8, Temp: PackageId0,0: 91.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.8, core,0: 20.1, uncore,0: 0, dram,0: 0.3, psys,0: 39.4, 
Frequency: Avg: 3679.0, Core 0: 3679.0, Core 1: 3679.0, Core 2: 3678.9, Core 3: 3678.9, Temp: PackageId0,0: 91.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.9, core,0: 20.0, uncore,0: 0, dram,0: 0.3, psys,0: 36.6, 
Frequency: Avg: 3689.6, Core 0: 3689.6, Core 1: 3689.6, Core 2: 3689.6, Core 3: 3689.6, Temp: PackageId0,0: 91.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 91.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 25.4, core,0: 20.5, uncore,0: 0, dram,0: 0.5, psys,0: 33.2, 
Frequency: Avg: 3694.0, Core 0: 3694.0, Core 1: 3694.0, Core 2: 3694.0, Core 3: 3694.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.6, core,0: 20.1, uncore,0: 0, dram,0: 0.3, psys,0: 35.8, 
Frequency: Avg: 3682.4, Core 0: 3682.8, Core 1: 3682.7, Core 2: 3682.7, Core 3: 3681.5, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.8, core,0: 19.3, uncore,0: 0, dram,0: 0.3, psys,0: 35.7, 
Frequency: Avg: 3684.9, Core 0: 3684.9, Core 1: 3684.9, Core 2: 3684.9, Core 3: 3684.9, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.4, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 33.2, 
Frequency: Avg: 3581.2, Core 0: 3580.6, Core 1: 3581.1, Core 2: 3581.4, Core 3: 3581.8, Temp: PackageId0,0: 88.0, Core0,0: 87.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 87.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.2, core,0: 18.3, uncore,0: 0, dram,0: 0.6, psys,0: 37.3, 
Frequency: Avg: 3603.4, Core 0: 3603.5, Core 1: 3603.4, Core 2: 3603.4, Core 3: 3603.4, Temp: PackageId0,0: 88.0, Core0,0: 87.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 87.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 16.4, core,0: 17.3, uncore,0: 0, dram,0: 0.5, psys,0: 37.6, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 88.0, Core0,0: 87.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 87.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.4, core,0: 18.6, uncore,0: 0, dram,0: 0.6, psys,0: 38.4, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 88.0, Core0,0: 87.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 87.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.0, core,0: 18.4, uncore,0: 0, dram,0: 0.3, psys,0: 35.5, 
Frequency: Avg: 3598.8, Core 0: 3598.8, Core 1: 3598.8, Core 2: 3598.8, Core 3: 3598.8, Temp: PackageId0,0: 88.0, Core0,0: 87.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 87.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 18.7, uncore,0: 0, dram,0: 0.3, psys,0: 36.9, 
Frequency: Avg: 3602.7, Core 0: 3602.7, Core 1: 3602.7, Core 2: 3602.7, Core 3: 3602.7, Temp: PackageId0,0: 88.0, Core0,0: 87.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 87.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 16.7, uncore,0: 0, dram,0: 0.2, psys,0: 27.3, 
Frequency: Avg: 3666.5, Core 0: 3680.0, Core 1: 3651.0, Core 2: 3680.0, Core 3: 3655.1, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.3, core,0: 17.9, uncore,0: 0, dram,0: 0.3, psys,0: 33.5, 
Frequency: Avg: 3521.5, Core 0: 3520.7, Core 1: 3521.3, Core 2: 3521.8, Core 3: 3522.3, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.7, core,0: 17.5, uncore,0: 0, dram,0: 0.4, psys,0: 38.6, 
Frequency: Avg: 3597.9, Core 0: 3598.0, Core 1: 3597.9, Core 2: 3597.9, Core 3: 3597.9, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.0, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 37.1, 
Frequency: Avg: 3584.3, Core 0: 3584.3, Core 1: 3584.3, Core 2: 3584.3, Core 3: 3584.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 17.3, uncore,0: 0, dram,0: 0.2, psys,0: 27.8, 
Frequency: Avg: 3835.7, Core 0: 3835.8, Core 1: 3835.8, Core 2: 3835.7, Core 3: 3835.7, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 76.2, Core 0: 100.0, Core 1: 100.0, Core 2: 50.0, Core 3: 60.0, Power: package-0,0: 21.4, core,0: 22.4, uncore,0: 0, dram,0: 0.4, psys,0: 39.0, 
Frequency: Avg: 3686.0, Core 0: 3686.1, Core 1: 3686.0, Core 2: 3686.0, Core 3: 3685.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.0, core,0: 19.0, uncore,0: 0, dram,0: 0.3, psys,0: 34.6, 
Frequency: Avg: 3653.2, Core 0: 3652.5, Core 1: 3653.0, Core 2: 3653.5, Core 3: 3653.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 4.9, core,0: 4.7, uncore,0: 0, dram,0: 0.1, psys,0: 9.5, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.0, core,0: 20.0, uncore,0: 0, dram,0: 0.2, psys,0: 29.9, 
Frequency: Avg: 3694.4, Core 0: 3693.9, Core 1: 3696.2, Core 2: 3693.8, Core 3: 3693.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 73.9, Core 0: 100.0, Core 1: 16.7, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.1, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 38.8, 
Frequency: Avg: 3719.9, Core 0: 3725.0, Core 1: 3709.0, Core 2: 3725.8, Core 3: 3719.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.4, core,0: 20.6, uncore,0: 0, dram,0: 0.4, psys,0: 37.5, 
Frequency: Avg: 3654.6, Core 0: 3654.6, Core 1: 3654.6, Core 2: 3654.5, Core 3: 3654.5, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.7, core,0: 19.5, uncore,0: 0, dram,0: 0.4, psys,0: 37.2, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.9, core,0: 20.4, uncore,0: 0, dram,0: 0.4, psys,0: 36.1, 
Frequency: Avg: 3642.5, Core 0: 3641.7, Core 1: 3642.3, Core 2: 3642.8, Core 3: 3643.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.2, core,0: 20.5, uncore,0: 0, dram,0: 0.4, psys,0: 36.2, 
Frequency: Avg: 3628.0, Core 0: 3627.1, Core 1: 3627.7, Core 2: 3628.2, Core 3: 3628.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.4, core,0: 20.1, uncore,0: 0, dram,0: 0.2, psys,0: 29.8, 
Frequency: Avg: 3651.9, Core 0: 3652.9, Core 1: 3652.2, Core 2: 3651.6, Core 3: 3651.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.0, core,0: 19.1, uncore,0: 0, dram,0: 0.3, psys,0: 36.1, 
Frequency: Avg: 3575.9, Core 0: 3575.9, Core 1: 3575.9, Core 2: 3575.8, Core 3: 3575.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 96.3, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.6, core,0: 17.1, uncore,0: 0, dram,0: 0.3, psys,0: 37.3, 
Frequency: Avg: 3581.8, Core 0: 3581.8, Core 1: 3581.8, Core 2: 3581.8, Core 3: 3581.8, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.0, core,0: 17.5, uncore,0: 0, dram,0: 0.3, psys,0: 35.0, 
Frequency: Avg: 3589.2, Core 0: 3589.2, Core 1: 3589.2, Core 2: 3589.2, Core 3: 3589.2, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 17.2, uncore,0: 0, dram,0: 0.4, psys,0: 27.3, 
Frequency: Avg: 3500.3, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.2, Core 3: 3501.0, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 88.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.9, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 36.7, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.6, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 35.0, 
Frequency: Avg: 3591.6, Core 0: 3591.6, Core 1: 3591.6, Core 2: 3591.6, Core 3: 3591.6, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.5, core,0: 17.5, uncore,0: 0.2, dram,0: 0.5, psys,0: 38.9, 
Frequency: Avg: 3516.7, Core 0: 3515.7, Core 1: 3516.4, Core 2: 3517.0, Core 3: 3517.6, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 35.4, 
Frequency: Avg: 3654.1, Core 0: 3637.3, Core 1: 3668.8, Core 2: 3641.6, Core 3: 3668.6, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.5, core,0: 17.2, uncore,0: 0, dram,0: 0.4, psys,0: 34.2, 
Frequency: Avg: 3569.9, Core 0: 3569.1, Core 1: 3569.6, Core 2: 3570.1, Core 3: 3570.6, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 87.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.5, core,0: 18.1, uncore,0: 0, dram,0: 0.4, psys,0: 37.7, 
