Frequency: Avg: 3968.8, Core 0: 3989.5, Core 1: 3984.2, Core 2: 3954.1, Core 3: 3947.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 72.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.0, Util: Avg: 21.4, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 10.5, core,0: 10.7, uncore,0: 0, dram,0: 0.6, psys,0: 25.3, 
Frequency: Avg: 3608.2, Core 0: 3608.2, Core 1: 3608.2, Core 2: 3608.2, Core 3: 3608.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 86.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 86.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.6, core,0: 17.4, uncore,0: 0, dram,0: 0.3, psys,0: 34.9, 
Frequency: Avg: 3500.4, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.3, Core 3: 3501.1, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.8, core,0: 18.5, uncore,0: 0, dram,0: 0.3, psys,0: 35.4, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.4, core,0: 20.6, uncore,0: 0, dram,0: 0.3, psys,0: 40.1, 
Frequency: Avg: 3705.6, Core 0: 3706.1, Core 1: 3705.6, Core 2: 3705.6, Core 3: 3705.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 56.2, Core 0: 20.0, Core 1: 100.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 13.2, core,0: 12.0, uncore,0: 0, dram,0: 0.3, psys,0: 26.3, 
Frequency: Avg: 3824.4, Core 0: 3804.8, Core 1: 3844.2, Core 2: 3804.9, Core 3: 3843.5, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.6, core,0: 19.1, uncore,0: 0, dram,0: 0.3, psys,0: 35.6, 
Frequency: Avg: 3680.9, Core 0: 3680.9, Core 1: 3680.9, Core 2: 3680.9, Core 3: 3680.9, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.0, core,0: 18.9, uncore,0: 0, dram,0: 0.7, psys,0: 38.5, 
Frequency: Avg: 3672.6, Core 0: 3672.6, Core 1: 3672.6, Core 2: 3672.6, Core 3: 3672.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.5, core,0: 20.6, uncore,0: 0, dram,0: 0.3, psys,0: 36.5, 
Frequency: Avg: 3681.8, Core 0: 3681.8, Core 1: 3681.8, Core 2: 3681.8, Core 3: 3681.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 12.1, core,0: 11.2, uncore,0: 0, dram,0: 0.4, psys,0: 34.8, 
Frequency: Avg: 3763.2, Core 0: 3743.6, Core 1: 3781.9, Core 2: 3742.6, Core 3: 3784.8, Temp: PackageId0,0: 92.0, Core0,0: 91.0, Core1,0: 93.0, PackageId0,1: 92.0, Core0,1: 91.0, Core1,1: 93.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.6, core,0: 22.9, uncore,0: 0, dram,0: 0.3, psys,0: 36.0, 
Frequency: Avg: 3626.8, Core 0: 3626.0, Core 1: 3626.6, Core 2: 3627.1, Core 3: 3627.5, Temp: PackageId0,0: 92.0, Core0,0: 91.0, Core1,0: 93.0, PackageId0,1: 92.0, Core0,1: 91.0, Core1,1: 93.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.8, core,0: 20.2, uncore,0: 0, dram,0: 0.4, psys,0: 39.8, 
Frequency: Avg: 3675.7, Core 0: 3675.8, Core 1: 3675.7, Core 2: 3675.7, Core 3: 3675.7, Temp: PackageId0,0: 92.0, Core0,0: 91.0, Core1,0: 93.0, PackageId0,1: 92.0, Core0,1: 91.0, Core1,1: 93.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.3, core,0: 20.0, uncore,0: 0, dram,0: 0.4, psys,0: 31.0, 
Frequency: Avg: 3673.1, Core 0: 3673.0, Core 1: 3673.1, Core 2: 3673.1, Core 3: 3673.1, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 88.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 19.9, uncore,0: 0, dram,0: 0.3, psys,0: 31.3, 
Frequency: Avg: 3714.0, Core 0: 3704.6, Core 1: 3715.1, Core 2: 3717.9, Core 3: 3718.4, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 88.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.0, core,0: 19.0, uncore,0: 0, dram,0: 0.3, psys,0: 36.5, 
Frequency: Avg: 3545.4, Core 0: 3544.9, Core 1: 3545.3, Core 2: 3545.6, Core 3: 3545.9, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 88.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.2, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 28.5, 
Frequency: Avg: 3588.3, Core 0: 3588.4, Core 1: 3588.4, Core 2: 3588.3, Core 3: 3588.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.2, core,0: 16.9, uncore,0: 0, dram,0: 0.5, psys,0: 28.4, 
Frequency: Avg: 3569.9, Core 0: 3569.9, Core 1: 3569.9, Core 2: 3569.9, Core 3: 3569.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.2, core,0: 17.5, uncore,0: 0, dram,0: 0.3, psys,0: 36.1, 
Frequency: Avg: 3613.5, Core 0: 3608.6, Core 1: 3618.5, Core 2: 3618.6, Core 3: 3608.4, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 50.0, Core 0: 0.0, Core 1: 100.0, Core 2: 75.0, Core 3: 0.0, Power: package-0,0: 14.2, core,0: 10.8, uncore,0: 0, dram,0: 0.3, psys,0: 24.2, 
Frequency: Avg: 3662.7, Core 0: 3666.1, Core 1: 3679.3, Core 2: 3644.5, Core 3: 3660.9, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 88.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.8, core,0: 17.3, uncore,0: 0, dram,0: 0.3, psys,0: 24.5, 
Frequency: Avg: 3548.1, Core 0: 3547.4, Core 1: 3547.9, Core 2: 3548.4, Core 3: 3548.9, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.9, core,0: 18.0, uncore,0: 0, dram,0: 0.3, psys,0: 30.1, 
Frequency: Avg: 3532.5, Core 0: 3531.5, Core 1: 3532.2, Core 2: 3532.8, Core 3: 3533.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.1, core,0: 18.4, uncore,0: 0, dram,0: 0.3, psys,0: 30.0, 
Frequency: Avg: 3604.2, Core 0: 3604.3, Core 1: 3604.3, Core 2: 3604.2, Core 3: 3604.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.0, core,0: 16.4, uncore,0: 0, dram,0: 0.2, psys,0: 21.4, 
Frequency: Avg: 3655.2, Core 0: 3656.0, Core 1: 3655.4, Core 2: 3654.9, Core 3: 3654.5, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 92.9, Core 0: 100.0, Core 1: 85.7, Core 2: 100.0, Core 3: 71.4, Power: package-0,0: 17.9, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 38.2, 
Frequency: Avg: 3602.9, Core 0: 3602.9, Core 1: 3602.9, Core 2: 3602.9, Core 3: 3602.9, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.9, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 29.8, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.4, core,0: 20.0, uncore,0: 0, dram,0: 0.2, psys,0: 39.9, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.3, core,0: 20.1, uncore,0: 0, dram,0: 0.2, psys,0: 29.9, 
Frequency: Avg: 3704.7, Core 0: 3708.0, Core 1: 3708.0, Core 2: 3702.6, Core 3: 3700.0, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.5, core,0: 18.7, uncore,0: 0, dram,0: 0.3, psys,0: 36.1, 
Frequency: Avg: 3669.1, Core 0: 3668.1, Core 1: 3668.8, Core 2: 3669.4, Core 3: 3670.1, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 90.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 26.3, core,0: 20.9, uncore,0: 0, dram,0: 0.3, psys,0: 29.7, 
Frequency: Avg: 3645.7, Core 0: 3645.8, Core 1: 3645.7, Core 2: 3645.7, Core 3: 3645.7, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.7, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 36.0, 
Frequency: Avg: 3663.6, Core 0: 3663.6, Core 1: 3663.6, Core 2: 3663.6, Core 3: 3663.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 23.4, core,0: 19.1, uncore,0: 0, dram,0: 0.7, psys,0: 15.8, 
Frequency: Avg: 3685.9, Core 0: 3685.2, Core 1: 3685.1, Core 2: 3687.7, Core 3: 3685.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 68.7, Core 0: 100.0, Core 1: 75.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 23.7, core,0: 17.1, uncore,0: 0, dram,0: 0.5, psys,0: 39.3, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 16.9, core,0: 18.9, uncore,0: 0, dram,0: 0.3, psys,0: 29.8, 
Frequency: Avg: 3640.0, Core 0: 3639.2, Core 1: 3639.8, Core 2: 3640.3, Core 3: 3640.8, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.5, core,0: 19.6, uncore,0: 0, dram,0: 0.2, psys,0: 23.3, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 18.1, core,0: 18.4, uncore,0: 0, dram,0: 0.2, psys,0: 22.5, 
Frequency: Avg: 3670.8, Core 0: 3670.8, Core 1: 3670.8, Core 2: 3670.8, Core 3: 3670.8, Temp: PackageId0,0: 90.0, Core0,0: 89.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 89.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.8, core,0: 19.9, uncore,0: 0, dram,0: 0.3, psys,0: 31.5, 
Frequency: Avg: 3666.1, Core 0: 3665.1, Core 1: 3665.8, Core 2: 3666.4, Core 3: 3667.1, Temp: PackageId0,0: 90.0, Core0,0: 89.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 89.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.8, core,0: 20.5, uncore,0: 0, dram,0: 0.3, psys,0: 30.5, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 90.0, Core0,0: 89.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 89.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.2, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 35.7, 
Frequency: Avg: 3555.1, Core 0: 3555.1, Core 1: 3555.1, Core 2: 3555.1, Core 3: 3555.1, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.7, core,0: 18.6, uncore,0: 0, dram,0: 0.3, psys,0: 36.3, 
Frequency: Avg: 3586.4, Core 0: 3586.4, Core 1: 3586.4, Core 2: 3586.4, Core 3: 3586.4, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.8, core,0: 18.7, uncore,0: 0, dram,0: 0.4, psys,0: 36.4, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.8, core,0: 19.1, uncore,0: 0, dram,0: 0.5, psys,0: 37.8, 
Frequency: Avg: 3600.0, Core 0: 3600.0, Core 1: 3600.0, Core 2: 3600.0, Core 3: 3600.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.9, core,0: 19.0, uncore,0: 0, dram,0: 0.7, psys,0: 37.4, 
Frequency: Avg: 3575.4, Core 0: 3574.3, Core 1: 3575.1, Core 2: 3575.7, Core 3: 3576.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.3, core,0: 18.3, uncore,0: 0, dram,0: 0.2, psys,0: 28.2, 
Frequency: Avg: 3609.9, Core 0: 3611.5, Core 1: 3609.2, Core 2: 3611.6, Core 3: 3607.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 88.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 88.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 78.3, Core 0: 100.0, Core 1: 83.3, Core 2: 100.0, Core 3: 33.3, Power: package-0,0: 23.3, core,0: 22.2, uncore,0: 0, dram,0: 0.4, psys,0: 39.6, 
Frequency: Avg: 3562.7, Core 0: 3562.8, Core 1: 3562.7, Core 2: 3562.7, Core 3: 3562.7, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 17.1, core,0: 17.9, uncore,0: 0, dram,0: 0.3, psys,0: 29.1, 
Frequency: Avg: 3620.8, Core 0: 3620.8, Core 1: 3620.8, Core 2: 3620.8, Core 3: 3620.8, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.1, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 37.1, 
Frequency: Avg: 3628.2, Core 0: 3627.0, Core 1: 3627.8, Core 2: 3628.6, Core 3: 3629.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.2, core,0: 20.0, uncore,0: 0, dram,0: 0.3, psys,0: 30.6, 
Frequency: Avg: 3700.0, Core 0: 3700.0, Core 1: 3700.0, Core 2: 3700.0, Core 3: 3700.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 22.7, core,0: 19.4, uncore,0: 0, dram,0: 0.3, psys,0: 37.2, 
Frequency: Avg: 3734.4, Core 0: 3746.9, Core 1: 3706.7, Core 2: 3723.1, Core 3: 3761.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.4, core,0: 18.8, uncore,0: 0, dram,0: 0.3, psys,0: 35.6, 
Frequency: Avg: 3668.1, Core 0: 3668.1, Core 1: 3668.1, Core 2: 3668.1, Core 3: 3668.1, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 89.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 24.5, core,0: 19.2, uncore,0: 0, dram,0: 0.2, psys,0: 29.6, 
Frequency: Avg: 3644.6, Core 0: 3643.8, Core 1: 3644.4, Core 2: 3644.8, Core 3: 3645.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.3, core,0: 20.4, uncore,0: 0, dram,0: 0.2, psys,0: 29.9, 
Frequency: Avg: 3671.6, Core 0: 3671.6, Core 1: 3671.6, Core 2: 3671.6, Core 3: 3671.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 21.6, core,0: 19.1, uncore,0: 0, dram,0: 0.3, psys,0: 36.1, 
